536903160,39.3671,-77.0985,830
536903160,39.3671,-77.0984,824
536903160,39.3672,-77.0984,817
536903160,39.3672,-77.0984,812
536903160,39.3673,-77.0984,807
536903160,39.3673,-77.0983,802
536903160,39.3673,-77.0982,796
536903160,39.3674,-77.0982,784
536903160,39.3674,-77.0981,778
536903160,39.3674,-77.0980,771
536903160,39.3675,-77.0980,766
536903160,39.3675,-77.0979,760
536903160,39.3675,-77.0978,755
536903160,39.3676,-77.0978,749
536903160,39.3676,-77.0977,744
536903160,39.3676,-77.0977,739
536903160,39.3676,-77.0976,734
536903160,39.3676,-77.0976,729
536903160,39.3675,-77.0976,723
536903160,39.3675,-77.0975,718
536903160,39.3675,-77.0975,713
536903048,39.3675,-77.0975,707
536903048,39.3675,-77.0975,701
536903048,39.3675,-77.0975,695
536903048,39.3675,-77.0975,690
536903048,39.3675,-77.0975,684
536903048,39.3675,-77.0976,678
536903048,39.3675,-77.0976,672
536903048,39.3675,-77.0976,667
536903048,39.3675,-77.0977,661
536903048,39.3676,-77.0977,657
536903048,39.3676,-77.0977,652
536903048,39.3676,-77.0977,647
536903048,39.3676,-77.0978,643
536903048,39.3676,-77.0978,639
536903048,39.3676,-77.0978,634
536903048,39.3676,-77.0978,629
536903048,39.3676,-77.0977,624
536903048,39.3675,-77.0977,620
536903048,39.3675,-77.0977,615
536903048,39.3675,-77.0976,610
536903048,39.3675,-77.0976,605
536903048,39.3674,-77.0975,600
536903184,39.3674,-77.0975,594
536903184,39.3674,-77.0975,590
536903184,39.3674,-77.0975,585
536903184,39.3673,-77.0975,581
536903344,39.3673,-77.0975,576
536903296,39.3673,-77.0975,571
536903296,39.3673,-77.0975,567
536903296,39.3672,-77.0975,561
536903296,39.3672,-77.0975,555
536903296,39.3672,-77.0975,549
536903296,39.3672,-77.0975,545
536903296,39.3672,-77.0974,541
536903296,39.3672,-77.0974,538
536903344,39.3672,-77.0973,534
536903344,39.3672,-77.0973,530
536903296,39.3672,-77.0973,526
536903296,39.3672,-77.0972,522
536903296,39.3672,-77.0972,518
536903344,39.3672,-77.0971,514
536903184,39.3672,-77.0971,509
536903184,39.3672,-77.0970,504
536903184,39.3673,-77.0970,500
536903184,39.3673,-77.0969,495
536903184,39.3673,-77.0969,491
536903184,39.3673,-77.0968,487
536903296,39.3673,-77.0968,482
536903296,39.3673,-77.0968,478
536903296,39.3673,-77.0967,473
536903296,39.3673,-77.0967,468
536903344,39.3673,-77.0967,464
536903296,39.3673,-77.0967,459
536903296,39.3672,-77.0967,455
536903296,39.3672,-77.0966,451
536903296,39.3672,-77.0966,447
536903296,39.3672,-77.0966,444
536903296,39.3672,-77.0965,439
536903296,39.3671,-77.0965,435
536903296,39.3671,-77.0965,430
536903296,39.3671,-77.0965,426
536903296,39.3671,-77.0964,422
536903184,39.3671,-77.0964,418
536903184,39.3670,-77.0963,414
536903184,39.3670,-77.0963,410
536903184,39.3670,-77.0963,406
536903184,39.3670,-77.0963,402
536903184,39.3670,-77.0963,397
536903296,39.3670,-77.0964,393
536903344,39.3670,-77.0964,388
536903296,39.3670,-77.0964,384
536903296,39.3670,-77.0964,380
536903296,39.3670,-77.0964,375
536903296,39.3670,-77.0965,365
536903296,39.3670,-77.0965,360
536903296,39.3670,-77.0965,355
536903296,39.3670,-77.0965,350
536903296,39.3670,-77.0965,345
536903296,39.3671,-77.0965,339
536903296,39.3671,-77.0965,333
536903296,39.3671,-77.0965,327
536903048,39.3671,-77.0964,321
536903048,39.3671,-77.0964,315
536903048,39.3672,-77.0964,309
536903048,39.3672,-77.0964,303
536903048,39.3672,-77.0963,298
536903048,39.3672,-77.0963,292
536903048,39.3672,-77.0963,286
536903048,39.3673,-77.0963,280
536903048,39.3673,-77.0963,275
536903048,39.3673,-77.0963,269
536903048,39.3673,-77.0963,264
536903048,39.3673,-77.0962,259
536903048,39.3674,-77.0962,254
536903048,39.3674,-77.0962,249
536903048,39.3674,-77.0961,243
536903184,39.3674,-77.0961,238
536903184,39.3675,-77.0961,234
536903184,39.3675,-77.0961,230
536903184,39.3675,-77.0960,229
536903296,39.3675,-77.0960,228
536903296,39.3675,-77.0960,228
536903296,39.3675,-77.0960,228
536903296,39.3675,-77.0960,228
536903296,39.3675,-77.0960,228
536903296,39.3675,-77.0960,228
536903344,39.3675,-77.0960,228
536903344,39.3675,-77.0960,228
536903296,39.3675,-77.0960,228
536903296,39.3675,-77.0960,228
536903296,39.3675,-77.0960,228
536903296,39.3675,-77.0960,228
536903296,39.3675,-77.0960,228
536903344,39.3675,-77.0960,228
536903344,39.3675,-77.0960,229
536903184,39.3675,-77.0960,229
536903184,39.3675,-77.0960,229
536903184,39.3675,-77.0960,228
536903184,39.3675,-77.0960,228
536903184,39.3675,-77.0960,228
536903184,39.3675,-77.0960,228
536903184,39.3675,-77.0960,228
536903184,39.3675,-77.0961,228
536903296,39.3675,-77.0960,228
536903296,39.3675,-77.0960,228
536903296,39.3675,-77.0960,228
536903296,39.3675,-77.0960,228
536903344,39.3675,-77.0960,228
536903344,39.3675,-77.0960,228
536903296,39.3675,-77.0960,229
536903296,39.3675,-77.0960,228
536903344,39.3675,-77.0960,228
536903344,39.3675,-77.0960,228
536903296,39.3675,-77.0960,228
536903296,39.3675,-77.0960,228
536903296,39.3675,-77.0960,227
536903296,39.3675,-77.0960,227
536903296,39.3675,-77.0960,227
536903184,39.3675,-77.0960,227
536903184,39.3675,-77.0960,227
536903184,39.3675,-77.0960,226
536903184,39.3675,-77.0960,226
536903184,39.3675,-77.0960,226
536903184,39.3675,-77.0960,225
